script	dataset	fecha	learning_rate	feature_fraction	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	max_bin	best_iter	auc
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011238	0.0971866256118648	0.425167796322772	4.95421095632158	1.99084669622092	113	1019	255.099399665254	60	0.816205874336445
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011254	0.0111244674723078	0.249518718059725	3.37979902569702	0.210146668690215	150	790	255.003061010146	725	0.818275508529804
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011305	0.0991905426805126	0.999437087068492	4.88875652681141	35.2480625355024	71	953	255.031246419793	230	0.81926037531589
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011408	0.0100563707577555	0.754934500955887	4.95251951514934	198.363175264464	99	1023	255.017832976857	4784	0.816534383539898
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011423	0.097080633370058	0.999110020640218	0.0180185802851747	25.536812423035	44	1020	255.058005574097	254	0.819493621178515
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011440	0.0391325273026562	0.429399687287511	0.443680602573263	1.71315242803105	0	30	255.098687367671	87	0.827131149234547
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011459	0.0439864652193917	0.599067921801703	2.13787531977759	20.3148950907802	0	16	255.099998654072	329	0.824391338111303
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011514	0.0395775775829317	0.575221202810772	1.95445050961377	64.8300640591378	103	114	255.099763898335	732	0.818390561965183
lightgbm_BO	./datasets/dataset_caba.csv	20210801 011943	0.0139802253477132	0.495281428068594	0.909495768107255	192.667667183557	0	52	255.089585062462	4108	0.822339611876275
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012021	0.0101679150421769	0.379485014844429	3.61010658820369	144.494066013148	174	19	255.012716821511	4235	0.815850183562193
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012050	0.0228779809796329	0.298361101021711	2.45962276352729	0.367914338515388	0	899	255.067474311377	184	0.824897753640792
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012456	0.0346497298924359	0.559003837503901	0.00122318793158052	172.366773474346	0	1023	255.087609550071	1283	0.821224955240797
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012519	0.0218469604313926	0.757667573147127	4.99326690525845	10.887525349344	47	937	255.004408649746	812	0.824847243689135
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012537	0.0933181873458781	0.999294972810848	1.93548957886673	99.1071741712126	28	32	255.096464464083	350	0.819284760763551
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012545	0.0993152002178122	0.26606153259024	4.54915895434141	1.52603081577736	40	1024	255.079144203378	45	0.821919902748512
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012628	0.0180451615163215	0.999764094234791	0.053853620426318	119.561914109738	51	1022	255.005084778851	1685	0.821164697885262
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012701	0.0100392919984243	0.998452286757534	2.19833333818419	0.757587841158285	60	1023	255.024915027943	792	0.819944841652196
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012714	0.099432562267591	0.997270860480046	0.0040188116937206	188.241388055025	89	727	255.03172698633	405	0.818407441060427
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012740	0.0184413973254451	0.45910604742443	4.95359726265502	12.1094107807871	40	863	255.091568571577	769	0.825595297078877
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012802	0.0134429724114379	0.992614934868466	4.9987396583605	10.9280452798954	105	293	255.091322894588	1027	0.817146674697126
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012812	0.0983327875631555	0.219517279669662	0.0919912653269637	197.439240939055	138	111	255.098430739474	388	0.814190385883635
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012827	0.01816892663779	0.380651654836544	4.98438677371734	26.4318612967859	181	1016	255.094768105971	867	0.816088213872016
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012835	0.0997948186848305	0.896294972255053	2.10857320757117	3.48024043486775	135	378	255.099295601961	81	0.815178072951196
lightgbm_BO	./datasets/dataset_caba.csv	20210801 012916	0.010132541336716	0.962014354822429	0.020960882056542	44.502103147432	80	1009	255.099637083157	1831	0.821586831973014
lightgbm_BO	./datasets/dataset_caba.csv	20210801 013207	0.0327296744324748	0.817604467502425	0.0951604818807436	164.318433514232	0	71	255.099697793794	1820	0.81992984613709
lightgbm_BO	./datasets/dataset_caba.csv	20210801 013229	0.010793253914932	0.707185897368854	0.0110234749224754	63.6609057758798	208	1008	255.095543934854	1956	0.812116468065899
lightgbm_BO	./datasets/dataset_caba.csv	20210801 013239	0.0934312854356214	0.73477626876866	4.98859141405744	0.744815600706685	145	1020	255.000182578788	125	0.815080183867098
lightgbm_BO	./datasets/dataset_caba.csv	20210801 013249	0.0554953802644544	0.809156339768463	4.99489474156963	10.7418421032073	48	529	255.099517718608	175	0.822749383581151
lightgbm_BO	./datasets/dataset_caba.csv	20210801 013420	0.010194343281579	0.467477010978188	0.0276307889935009	143.893737741246	48	966	255.050584364809	4572	0.821768918960301
lightgbm_BO	./datasets/dataset_caba.csv	20210801 013457	0.0128003686059663	0.791721006503945	2.12024776376034	11.8576702441734	35	1024	255.000028035433	804	0.824452345785867
lightgbm_BO	./datasets/dataset_caba.csv	20210801 013535	0.0100102856021988	0.741314548215056	0.0112243858438891	2.35948218740017	38	1017	255.047024798846	536	0.824973332700235
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014424	0.0101313552107597	0.96147293751986	0.0734510328529375	5.75191654188098	0	329	255.052419049133	2731	0.822402734623625
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014445	0.0102066668844153	0.205100399992701	4.92296798199813	5.64023979816282	83	823	255.099962345332	845	0.820124690954736
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014500	0.0141853200789778	0.227105460135687	2.316904288199	0.0100121194047773	44	20	255.008127625072	251	0.826151576713517
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014513	0.0680555625980852	0.442592558260692	4.67254766490509	17.6070556525923	14	48	255.099744818442	123	0.822049572269153
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014605	0.0100555099940949	0.887280026377246	0.00183739773633884	23.0525760164728	43	808	255.070486469669	1506	0.822214154320454
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014625	0.0106987979959464	0.99839106628195	1.12259414826393	8.6290993202309	167	911	255.020151053649	748	0.815662573386642
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014633	0.0819046940837547	0.218302843110139	0.0136181796784557	14.9464614656242	118	892	255.003429925372	90	0.820361078210011
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014650	0.0885477395331559	0.51266613424229	2.22662838637407	122.7744043637	49	18	255.010731141027	521	0.821452233646109
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014703	0.0701940765124851	0.911282620644293	0.00723037874620494	188.260175311351	173	16	255.000607528195	820	0.817331387107028
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014711	0.0891003109976362	0.264818895092774	4.46974046156897	37.0999034051761	125	16	255.000684935984	200	0.817176577379963
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014721	0.0997367111207385	0.80362028481067	4.92488571265591	198.044251254692	188	25	255.09905579124	459	0.8141491930518
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014741	0.0454951734707311	0.2001388047272	0.0143020220031403	198.70581868756	48	941	255.079934958203	907	0.819582635533801
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014804	0.0127646529951654	0.586531975460611	0.656719298025481	7.71449650840154	96	1007	255.002725608963	668	0.819973211607672
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014823	0.0176501944899155	0.206615323793265	3.83151702406985	3.25308532674782	43	1022	255.02421469096	442	0.826296009608349
lightgbm_BO	./datasets/dataset_caba.csv	20210801 014849	0.0127043285553989	0.218514052003397	0.486051301841246	13.5022948760723	40	1015	255.014752099619	627	0.824554612319594
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015506	0.013957781613373	0.284740266641727	0.00134825779713438	41.8921605327184	0	856	255.078866172383	2156	0.824689719850881
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015519	0.0737180268324669	0.200052364478289	0.481572044719088	155.70754150385	94	1024	255.093960361033	308	0.814901056648405
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015541	0.0238282325783297	0.429074721952016	2.40792313088444	23.7961825150101	46	96	255.004245126415	649	0.824387197936721
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015552	0.0936341091210385	0.46243826351695	0.00287087292089609	0.755088552020145	67	1022	255.092378592129	32	0.818252587153029
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015629	0.0125216597855956	0.457668049452279	4.9643185653867	30.668095856047	67	1022	255.032857590303	1559	0.82139883098154
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015648	0.0102594002936526	0.859432802991798	4.84814708537688	2.34038004656545	178	213	255.007652787158	782	0.815518588159696
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015717	0.0188334913693581	0.200138580890102	2.31702949474103	179.751631903896	47	772	255.013700576181	1365	0.818011250204818
lightgbm_BO	./datasets/dataset_caba.csv	20210801 015729	0.0926289300089693	0.369739388421472	0.240144360645549	199.608592533548	198	22	255.05082004878	347	0.810446580668089
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021121	0.0125653049915394	0.765201839405212	0.116554931870415	197.960735593613	0	791	255.000021841627	4696	0.820153591161142
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021140	0.0135204176716873	0.546911145264321	4.99518177698979	18.095072807427	179	25	255.087695129694	1012	0.816658343679559
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021219	0.0119533608416973	0.822160556453708	4.98477040030073	199.940450309273	185	1018	255.076773964707	3673	0.814135811387163
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021234	0.0729960130646397	0.921474071090339	4.76444048045259	99.7226925016963	68	17	255.097233352146	371	0.818390712157306
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021254	0.0197656039758356	0.989630689926373	0.105458919229422	26.3207734292253	86	23	255.006265235193	615	0.819657012312706
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021303	0.0999390999387863	0.516909852450461	0.965299502607598	0.426235342680172	160	569	255.097644766024	94	0.81501087077118
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021321	0.0445840249871372	0.811519862891316	1.70459207347791	2.02350188852896	0	17	255.01419447114	110	0.823341399949356
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021332	0.0729146500111957	0.593622907954629	2.2497724627785	1.20356100079095	50	1024	255.006894743028	216	0.822000460145341
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021344	0.0379789953848619	0.417388592257614	0.00674066550295073	44.6520541396355	123	146	255.001038502837	357	0.819241745140131
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021401	0.0965482869099788	0.573269860592577	0.0136121703114547	199.814237274483	42	669	255.099947224158	489	0.81960550859589
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021437	0.0119673162977144	0.753590922248294	1.38266209129307	193.240244125751	195	21	255.000382419101	3673	0.81376451376434
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021601	0.0153826918572167	0.269095911774066	0.0463916291829572	0.00110935564081978	0	373	255.01456231723	659	0.828462236941249
lightgbm_BO	./datasets/dataset_caba.csv	20210801 021620	0.0201983064162721	0.601595161312184	4.68164476425142	0.14931483752099	45	691	255.069586599652	317	0.823548315507436
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022317	0.014661077195815	0.291874644156943	0.293067839438264	197.581408882935	0	357	255.099898037152	2856	0.82228235678483
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022416	0.0227110425888715	0.988490830875882	1.68603295819827	199.603350139655	41	142	255.000031476725	2341	0.819187977004308
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022446	0.0999693531923587	0.941526457854942	4.99393243358706	198.727392851448	13	860	255.099862599662	697	0.818154636073141
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022504	0.0756405426186985	0.824199701953681	3.17386846222799e-05	97.51868159517	94	1022	255.000012721842	432	0.820468327160003
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022540	0.0134651812199361	0.899764742114281	4.99726684309766	19.8440097440857	57	636	255.000137087267	1364	0.822684316626563
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022718	0.0101248384615825	0.59059658918693	0.476186289660189	199.120682167354	59	718	255.085766203414	5565	0.820678566412344
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022823	0.0154340704294513	0.825521778983219	0.0157708669131436	110.515210820094	0	17	255.00014341928	1531	0.822522108686255
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022832	0.0480449801922276	0.200754695328931	2.13129482151578	0.159487922589417	80	847	255.006437983473	133	0.820669564542294
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022847	0.0786026219487108	0.572621063890064	4.95843520078954	71.4469398707092	44	770	255.08162787551	343	0.820204697980844
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022926	0.0423164897547764	0.201308151374313	0.308340996153766	0.964234483037048	0	844	255.043781274347	280	0.825342299268187
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022936	0.0973243280270314	0.200453783601902	0.00598405325094703	0.153729369325937	270	83	255.036218273214	97	0.800988589623067
lightgbm_BO	./datasets/dataset_caba.csv	20210801 022947	0.0999073893033536	0.623454718246786	2.10884252944879	122.827713994184	92	466	255.000238745652	372	0.817453794799474
